No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	テーマ	記事の方向性	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
1	＋	投資利益率	33	720	記事	Know（投資利益率の概要を知りたい）	税金	解説	解説記事	基礎解説	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
2	＋	投資利益率 計算	33	140	計算ページ	Do（投資利益率を計算したい）	計算方法	実務ガイド	計算ツール		投資利益率計算	投資利益率の計算方法・シミュレーション	ツール集客	必須	計算ツール
3	＋	投資利益率 目安	33	90	記事	Know（投資利益率の目安を知りたい）	税金	データ一覧	ガイド記事	目安	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
4	＋	投資利益率 求め方	33	10	計算ページ	Do（投資利益率を計算したい）	税金	実務ガイド	計算ツール		投資利益率税率	投資利益率の税率一覧と計算方法	ツール集客	必須	計算ツール
5	＋	投資利益率法とは	N/A	10	記事	Know（投資利益率の意味を理解したい）	基礎知識	解説	解説記事	基礎解説	投資利益率基礎解説	投資利益率とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
6	＋	投資利益率 計算式	33	10	計算ページ	Do（投資利益率を計算したい）	計算方法	実務ガイド	計算ツール		投資利益率計算	投資利益率の計算方法・シミュレーション	ツール集客	必須	計算ツール
7	＋	投資利益率(roi)	33	0	削除			解説		検索なし			対象外	不要
8	＋	投資利益率 roi	33	20	記事	Know（ROIと他指標の違いを知りたい）	税金	解説	解説記事	指標比較	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
9	＋	投資利益率 irr	N/A	0	削除			解説		検索なし			対象外	不要
10	＋	投資利益率 減価償却費	N/A	N/A	削除			解説		検索なし			対象外	不要
11	＋	投資利益率 計算方法	N/A	40	計算ページ	Do（投資利益率を計算したい）	計算方法	実務ガイド	計算ツール		投資利益率計算	投資利益率の計算方法・シミュレーション	ツール集客	必須	計算ツール
12	＋	投資利益率 とは	N/A	70	記事	Know（投資利益率の意味を理解したい）	基礎知識	解説	解説記事	基礎解説	投資利益率基礎解説	投資利益率とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
13	＋	投資利益率 わかりやすく	N/A	0	削除			解説		検索なし			対象外	不要
14	＋＋	投資利益率とは	N/A	70	記事	Know（投資利益率の意味を理解したい）	基礎知識	解説	解説記事	基礎解説	投資利益率基礎解説	投資利益率とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
15	＋＋	投資利益率法	N/A	40	記事	Know（投資利益率の法律を確認したい）	税金	解説	解説記事	法律・規制	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
16	＋＋	roi(投資利益率)とは	N/A	N/A	削除			解説		検索なし			対象外	不要
17	＋＋	投資利益率 roic	N/A	0	削除			解説		検索なし			対象外	不要
18	＋α	投資利益率 10	N/A	0	削除			解説		検索なし			対象外	不要
19	＋α	投資利益率 5	33	20	記事	Know（投資利益率の具体例を知りたい）	税金	解説	ガイド記事	具体例・ケース	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
20	＋α	投資利益率 英語	N/A	0	削除			解説		検索なし			対象外	不要
21	＋α	株 投資利益率	N/A	50	記事	Know（金融商品の投資利益率を知りたい）	税金	解説	解説記事	金融商品	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
22	＋α	投資利益率 期間	N/A	N/A	削除			解説		検索なし			対象外	不要
23	＋α	経営力向上計画 投資利益率	N/A	0	削除			解説		検索なし			対象外	不要
24	＋α	資本利益率 投資利益率	N/A	0	削除			解説		検索なし			対象外	不要
25	＋α	投資利益率 設備投資	N/A	0	削除			解説		検索なし			対象外	不要
26	＋α	投資利益率 先端設備	N/A	0	削除			解説		検索なし			対象外	不要
27	＋α	先端設備等導入計画 投資利益率	N/A	10	記事	Know（投資利益率の概要を知りたい）	税金	解説	解説記事	基礎解説	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
28	＋α	投資利益率 費用対効果 違い	N/A	0	削除			解説		検索なし			対象外	不要
29	＋α	中小企業経営強化税制 投資利益率	N/A	0	削除			解説		検索なし			対象外	不要
30	＋α	投資利益率 投資収益率	N/A	0	削除			解説		検索なし			対象外	不要
31	＋α	投資利益率 投下資本利益率	N/A	0	削除			解説		検索なし			対象外	不要
32	＋α	投資利益率 費用対効果	33	0	削除			解説		検索なし			対象外	不要
33	＋α	投資利益率 不動産	N/A	0	削除			解説		検索なし			対象外	不要
34	＋α	投資利益率 平均	33	70	記事	Know（投資利益率の目安を知りたい）	税金	データ一覧	ガイド記事	目安	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
35	＋α	投資利益率 マイナス	N/A	0	削除			解説		検索なし			対象外	不要
36	＋α	投資利益率 ランキング	33	20	記事	Buy（投資利益率関連のサービスを選びたい）	税金	比較・解説	比較記事	おすすめ・比較	投資利益率税率	投資利益率の税率一覧と計算方法	権威構築	必須	計算ツール
37	＋α	残余利益 投資利益率	N/A	0	削除			解説		検索なし			対象外	不要
38	＋α	投資利益率 出し方	N/A	N/A	削除			解説		検索なし			対象外	不要
39	＋α	投資利益率 簿記	N/A	0	削除			解説		検索なし			対象外	不要
40	＋α	b類型 投資利益率	N/A	0	削除			解説		検索なし			対象外	不要
